pH,Oxygen,Chloride,Nitrates,Ammonium,Orthophosphate,Phosphate,Chlorophyll,fluid_velocity,river_depth,season
-0.35482570222953097,-0.8459551608680769,-0.23758112632149087,-0.41488347594240865,-0.018475983404265373,1.6803815332570071,-0.965623903946027,0.5864012867762408,medium,low,summer
-0.13699606490921992,0.45372264685325187,-0.2054664322399006,1.5389731418877144,-0.25311022784401804,-0.24316613762397765,-0.5191552465070258,-0.09517619771360376,medium,medium,summer
-1.02507074013818,0.8603960253983131,-0.6741268678705745,0.7717658558103971,-0.36115447997150923,-0.4406115628494101,-0.40822465521451473,-0.511968184631854,high,medium,summer
-1.02507074013818,0.6926956631116898,-0.15815078295969093,0.11871051887261135,1.530176861394264,-0.2208462199897983,0.5634723986625028,-0.5070647494916394,medium,medium,summer
-0.6899482211838562,0.244097193994973,0.20260428055683966,1.0292714154972475,0.7113239546775101,4.647728736884093,-1.0274154799975583,-0.66397467397851,medium,medium,summer
0.14785807620195618,0.6633480997115307,1.0870429555638352,0.3762160785594619,-0.008061408585790684,0.9307756840968001,1.507510366116454,-0.30602390874283625,medium,medium,summer
-0.18726444275236762,1.1245240959997447,0.425480257483076,0.43992879435827026,-0.09717007013423701,0.653922859595922,1.0440735457299688,-0.3452513898645539,high,medium,summer
-0.35482570222953097,-0.3847791645798635,0.9065583748252982,0.7744205523020141,1.4882400975530263,-0.446363233932064,0.981987724078192,0.4098776217285112,high,medium,summer
-0.8575094806610182,-0.1332286211499283,0.31457751392131766,1.4354399787146506,3.365536824724919,0.18177075579597482,1.7760585172737442,-0.5168716197720687,low,medium,summer
-0.5223869617066929,0.831048461998154,0.07692877771754969,1.4540228541559699,0.47089764723710825,-0.2517507213294312,1.6045133323306833,2.557582213142554,low,medium,summer
0.2483948318882545,0.831048461998154,-0.24785782842759968,0.6390310312295464,1.7121813026069654,-0.10581279833672029,0.20596399436435725,0.07154059705369636,high,medium,summer
0.8181031141106068,1.1245240959997447,-0.7664030888650104,-0.4122287794507916,0.29011845012069776,-0.6407182090235332,-0.9307067593835744,-0.5610025360340011,high,medium,summer
-0.019703183275205705,0.244097193994973,0.30430081181520885,-0.7493752338861526,0.352550206118078,-0.3976886443221422,-0.24079890867488937,-0.5168716197720687,medium,medium,summer
0.9856643735877687,1.0490589329707638,-0.9010707060471457,-0.7520299303777696,-0.7163081891555356,-0.570839697661141,-0.914719415103575,-0.595326582015504,high,medium,summer
0.3154193356791181,-1.0555806137263557,1.8789913116158512,0.24082655748699414,-0.3477881807392423,1.329529597215119,2.0484318612342243,-0.3305410844439098,low,medium,summer
0.14785807620195618,-0.049378440006617064,0.10262053298282196,0.8912271979331626,-0.14411919618757468,0.8384914092631741,1.086150666565059,-0.3486837944627042,medium,medium,summer
0.9856643735877687,0.6633480997115307,-0.6773383372787335,-0.2794939548699409,-0.6165064882212757,-0.17766576395136677,-0.21500337772004377,-0.5585508184638938,high,medium,summer
0.48298059515628294,0.36987246570994065,-0.2891787348125792,0.11871051887261135,-0.28931062159807436,-0.06392002985410683,0.6481170496664258,1.7990207969513383,medium,medium,summer
-1.1926319996153434,0.5794979185682195,-0.6968212516882315,-0.5077978531490042,-0.3456718500274667,-0.29784993582771696,-0.43941468884052587,-0.5021613143514245,high,medium,summer
0.14785807620195618,-1.2232809760129786,-0.0992738438101088,-0.6936266075621952,-0.23161276324545538,-0.20024321909670972,-0.1315357091171022,-0.5659059711742158,low,medium,summer
0.14785807620195618,-1.2232809760129786,0.15999878640859655,0.4824039382241423,0.114463001043323,0.4221390995486752,0.839474771692676,-0.3501548250047686,medium,medium,summer
-0.5223869617066929,-1.9779326063027822,0.20046330095140028,-0.25825638293700476,-0.35892676343279806,-0.5247404831628553,0.04560014223062104,0.12057494845584346,high,medium,summer
-0.6899482211838562,-1.7683071534445034,0.5430200378216964,0.10543703641452633,0.4458358361766077,1.3106435130631213,-0.8734269492024722,0.9296417465912704,low,high,summer
1.3207868925420954,-0.1332286211499283,-0.013634659592534773,-0.8369802181095141,-0.2846881097802487,0.8356584966403743,1.5508625512192746,3.880038670458461,low,high,summer
-0.1705083168046517,-1.2232809760129786,2.316393445007111,0.16914975221333461,1.0677586008712954,2.6169596155219934,-1.044285561078294,-0.5806162765948599,medium,high,summer
0.6505418546334448,0.491455228367742,-0.8201416769615382,-0.6060216233388337,-0.5602566456188189,-0.6494744844030959,-0.9533636706024692,-0.6247471928567923,high,high,summer
0.3154193356791181,0.1602470128516618,-0.8871543386117897,-0.6936266075621952,-0.8044700711750297,-0.6826968233432013,-1.033300392002466,-0.6247471928567923,medium,high,summer
0.48298059515628294,0.36987246570994065,-0.8516140771614966,-0.6405326777298549,-0.681945661545916,-0.6638107391912033,-0.9371801625889729,-0.5237364289683694,medium,high,summer
0.14785807620195618,0.45372264685325187,-0.771327341957521,-0.6856625180873441,-0.679161015872527,-0.4867107773476959,-0.5754542380206432,-0.5659059711742158,high,high,summer
0.6505418546334448,-0.3847791645798635,-0.43647813166680655,-0.125521558356154,-0.6165064882212757,-0.276388476564083,-0.2395238444071594,0.06075303974522398,low,high,summer
0.8181031141106068,-0.5105544362948304,-0.6679180270148004,-0.1839248811717284,-0.32177959014978946,-0.5512668468127068,-0.4914961600839594,-0.36143272582726244,medium,high,summer
0.8181031141106068,-1.0136555231546998,0.8395457131750463,-0.1281762548477711,-0.7094022678855311,-0.1659048842748954,0.28413524216288183,0.2333539566807818,medium,high,summer
